2130-08-04 00:00,18.2,58.7,12.8
2130-08-04 00:30,21.3,52.3,11.7
2130-08-04 01:00,18.7,50.0,12.4
2130-08-04 01:30,19.3,51.2,11.1
2130-08-04 02:00,21.2,50.1,14.5
2130-08-04 02:30,17.6,53.5,10.5
2130-08-04 03:00,18.9,56.9,11.7
2130-08-04 03:30,20.3,57.8,12.2
2130-08-04 04:00,21.8,51.4,14.6
2130-08-04 04:30,20.0,53.9,14.2
2130-08-04 05:00,17.6,54.6,13.6
2130-08-04 05:30,21.5,57.8,14.7
2130-08-04 06:00,20.9,52.4,12.9
2130-08-04 06:30,18.9,58.5,10.8
2130-08-04 07:00,17.7,55.3,10.2
2130-08-04 07:30,17.2,50.4,11.7
2130-08-04 08:00,19.8,58.4,11.0
2130-08-04 08:30,17.6,50.9,10.1
2130-08-04 09:00,21.0,54.0,11.0
2130-08-04 09:30,18.9,52.9,14.9
2130-08-04 10:00,18.7,55.4,13.9
2130-08-04 10:30,20.2,53.8,12.2
2130-08-04 11:00,21.2,52.0,11.3
2130-08-04 11:30,21.0,52.7,11.6
2130-08-04 12:00,19.9,50.7,10.1
2130-08-04 12:30,21.4,51.9,14.4
2130-08-04 13:00,17.4,57.1,15.0
2130-08-04 13:30,18.9,59.2,14.6
2130-08-04 14:00,17.9,56.0,12.1
2130-08-04 14:30,17.1,54.8,12.4
2130-08-04 15:00,20.6,50.0,14.6
2130-08-04 15:30,17.1,56.7,13.6
2130-08-04 16:00,21.4,50.9,10.8
2130-08-04 16:30,17.2,59.9,11.7
2130-08-04 17:00,21.4,59.1,11.0
2130-08-04 17:30,18.0,53.9,10.6
2130-08-04 18:00,19.1,54.0,13.8
2130-08-04 18:30,21.2,52.8,12.8
2130-08-04 19:00,20.9,59.0,13.6
2130-08-04 19:30,17.1,53.6,12.2
2130-08-04 20:00,21.5,59.7,12.4
2130-08-04 20:30,20.5,51.3,10.1
2130-08-04 21:00,21.3,56.9,13.4
2130-08-04 21:30,20.4,56.9,14.8
2130-08-04 22:00,21.9,53.6,10.6
2130-08-04 22:30,17.3,50.3,11.1
2130-08-04 23:00,21.9,57.8,14.8
2130-08-04 23:30,17.4,56.9,12.2
2130-08-05 00:00,17.1,56.6,11.0
2130-08-05 00:30,20.2,50.4,14.3
2130-08-05 01:00,21.3,52.0,15.0
2130-08-05 01:30,21.9,54.9,12.7
2130-08-05 02:00,17.7,53.4,12.7
2130-08-05 02:30,18.6,52.6,10.3
2130-08-05 03:00,21.7,51.7,14.3
2130-08-05 03:30,18.8,52.7,14.1
2130-08-05 04:00,18.1,55.8,12.5
2130-08-05 04:30,21.6,50.2,11.0
2130-08-05 05:00,20.1,58.3,13.4
2130-08-05 05:30,21.0,53.3,13.6
2130-08-05 06:00,19.3,50.8,13.8
2130-08-05 06:30,17.0,53.5,14.0
2130-08-05 07:00,20.6,50.1,13.7
2130-08-05 07:30,19.9,58.9,11.3
2130-08-05 08:00,19.8,59.7,11.1
2130-08-05 08:30,19.6,53.6,14.8
2130-08-05 09:00,21.9,59.5,14.9
2130-08-05 09:30,20.5,56.4,12.1
2130-08-05 10:00,21.6,52.4,14.5
2130-08-05 10:30,21.5,55.9,12.3
2130-08-05 11:00,17.3,52.7,11.2
2130-08-05 11:30,20.7,56.9,10.4
2130-08-05 12:00,19.1,58.7,14.8
2130-08-05 12:30,19.5,51.6,11.2
2130-08-05 13:00,17.5,56.4,13.2
2130-08-05 13:30,18.8,52.3,13.0
2130-08-05 14:00,21.1,51.9,10.5
2130-08-05 14:30,20.5,50.6,12.5
2130-08-05 15:00,19.4,54.4,12.8
2130-08-05 15:30,19.8,51.9,11.0
2130-08-05 16:00,18.4,53.3,10.2
2130-08-05 16:30,20.8,57.9,10.3
2130-08-05 17:00,20.8,55.3,13.6
2130-08-05 17:30,21.0,57.1,11.7
2130-08-05 18:00,17.6,50.1,14.2
2130-08-05 18:30,20.8,56.5,13.4
2130-08-05 19:00,20.7,52.6,10.3
2130-08-05 19:30,18.1,59.1,14.6
2130-08-05 20:00,20.0,51.9,10.0
2130-08-05 20:30,17.4,50.5,11.5
2130-08-05 21:00,19.7,52.9,10.3
2130-08-05 21:30,18.8,52.0,14.9
2130-08-05 22:00,17.7,55.7,11.4
2130-08-05 22:30,21.9,52.2,14.3
2130-08-05 23:00,19.1,51.6,10.3
2130-08-05 23:30,18.5,58.1,10.7
2130-08-06 00:00,17.1,56.9,13.5
2130-08-06 00:30,17.5,55.4,10.4
2130-08-06 01:00,19.4,53.1,10.1
2130-08-06 01:30,18.1,50.3,12.1
2130-08-06 02:00,20.0,55.8,12.7
2130-08-06 02:30,19.0,58.4,10.5
2130-08-06 03:00,18.5,54.0,13.4
2130-08-06 03:30,20.2,58.0,13.2
2130-08-06 04:00,21.5,55.4,15.0
2130-08-06 04:30,19.7,57.9,10.1
2130-08-06 05:00,20.2,56.7,14.3
2130-08-06 05:30,19.1,54.2,12.6
2130-08-06 06:00,20.0,59.1,12.3
2130-08-06 06:30,17.3,53.4,13.0
2130-08-06 07:00,17.9,56.8,13.5
2130-08-06 07:30,21.3,58.7,11.5
2130-08-06 08:00,17.8,53.2,14.4
2130-08-06 08:30,20.1,51.6,10.9
2130-08-06 09:00,19.4,53.2,13.3
2130-08-06 09:30,19.5,54.0,13.6
2130-08-06 10:00,17.6,56.6,14.9
2130-08-06 10:30,18.2,57.6,11.5
2130-08-06 11:00,17.9,58.1,10.8
2130-08-06 11:30,17.9,58.9,12.8
2130-08-06 12:00,20.3,54.0,11.4
2130-08-06 12:30,20.6,55.7,13.6
2130-08-06 13:00,17.0,53.7,12.8
2130-08-06 13:30,20.7,53.6,10.9
2130-08-06 14:00,21.3,56.7,12.8
2130-08-06 14:30,17.2,55.0,13.1
2130-08-06 15:00,20.6,58.5,10.2
2130-08-06 15:30,19.7,58.7,11.8
2130-08-06 16:00,20.0,56.3,14.7
2130-08-06 16:30,19.6,55.0,11.8
2130-08-06 17:00,19.2,55.3,14.8
2130-08-06 17:30,19.5,59.4,13.7
2130-08-06 18:00,20.8,56.3,11.0
2130-08-06 18:30,17.3,51.0,11.0
2130-08-06 19:00,19.5,55.8,10.5
2130-08-06 19:30,18.6,52.6,12.8
2130-08-06 20:00,21.3,55.5,11.5
2130-08-06 20:30,18.0,58.9,11.9
2130-08-06 21:00,18.8,52.8,14.1
2130-08-06 21:30,18.6,53.7,10.8
2130-08-06 22:00,18.9,58.0,14.2
2130-08-06 22:30,18.6,50.1,13.0
2130-08-06 23:00,18.9,52.5,10.5
2130-08-06 23:30,18.2,57.5,12.0
2130-08-07 00:00,18.1,58.9,14.8
2130-08-07 00:30,20.0,59.4,13.1
2130-08-07 01:00,20.6,54.4,11.0
2130-08-07 01:30,17.7,52.1,13.9
2130-08-07 02:00,17.0,50.9,11.8
2130-08-07 02:30,17.5,58.6,14.0
2130-08-07 03:00,17.7,51.4,12.2
2130-08-07 03:30,21.0,55.0,12.2
2130-08-07 04:00,20.7,55.2,12.5
2130-08-07 04:30,18.4,58.0,13.9
2130-08-07 05:00,19.4,60.0,13.8
2130-08-07 05:30,17.1,53.0,13.8
2130-08-07 06:00,17.9,60.0,11.9
2130-08-07 06:30,17.6,50.1,12.5
2130-08-07 07:00,17.2,52.6,12.1
2130-08-07 07:30,21.2,58.0,12.0
2130-08-07 08:00,21.2,52.5,12.2
2130-08-07 08:30,21.1,56.7,14.9
2130-08-07 09:00,19.6,54.2,13.3
2130-08-07 09:30,20.3,52.3,14.2
2130-08-07 10:00,22.0,56.3,12.5
2130-08-07 10:30,17.3,53.3,13.1
2130-08-07 11:00,17.1,51.4,12.7
2130-08-07 11:30,21.5,55.3,12.1
2130-08-07 12:00,20.9,50.4,13.5
2130-08-07 12:30,21.8,59.3,11.5
2130-08-07 13:00,21.5,59.1,12.3
2130-08-07 13:30,17.1,57.2,15.0
2130-08-07 14:00,19.1,58.5,14.0
2130-08-07 14:30,21.0,56.6,13.9
2130-08-07 15:00,17.4,57.0,11.2
2130-08-07 15:30,18.9,51.0,14.1
2130-08-07 16:00,21.2,55.3,10.1
2130-08-07 16:30,19.1,52.2,14.7
2130-08-07 17:00,17.2,52.3,12.7
2130-08-07 17:30,21.4,57.7,11.4
2130-08-07 18:00,19.0,52.3,14.6
2130-08-07 18:30,19.4,52.9,11.7
2130-08-07 19:00,20.7,55.3,11.9
2130-08-07 19:30,20.7,55.1,12.5
2130-08-07 20:00,21.9,50.3,10.1
2130-08-07 20:30,18.1,55.4,14.7
2130-08-07 21:00,17.6,51.2,11.7
2130-08-07 21:30,21.3,52.4,10.6
2130-08-07 22:00,19.5,53.9,12.6
2130-08-07 22:30,19.0,53.3,12.6
2130-08-07 23:00,21.5,51.6,11.2
2130-08-07 23:30,18.2,58.8,12.2
2130-08-08 00:00,17.6,52.9,14.1
2130-08-08 00:30,18.2,59.5,14.3
2130-08-08 01:00,20.6,53.4,12.6
2130-08-08 01:30,18.1,55.5,13.6
2130-08-08 02:00,19.4,58.7,11.9
2130-08-08 02:30,18.7,50.4,12.3
2130-08-08 03:00,19.7,51.3,14.1
2130-08-08 03:30,21.8,55.3,14.6
2130-08-08 04:00,18.1,57.1,12.4
2130-08-08 04:30,17.5,52.8,14.3
2130-08-08 05:00,20.9,59.7,13.5
2130-08-08 05:30,21.9,53.9,10.3
2130-08-08 06:00,21.5,56.3,11.9
2130-08-08 06:30,21.6,52.7,11.6
2130-08-08 07:00,17.1,58.2,12.9
2130-08-08 07:30,18.2,53.7,12.2
2130-08-08 08:00,20.5,57.9,14.2
2130-08-08 08:30,19.8,59.7,13.7
2130-08-08 09:00,17.8,54.3,11.8
2130-08-08 09:30,19.6,57.2,10.4
2130-08-08 10:00,20.6,58.1,14.6
2130-08-08 10:30,21.7,56.7,10.0
2130-08-08 11:00,20.7,54.9,10.7
2130-08-08 11:30,18.8,54.3,12.7
2130-08-08 12:00,17.6,51.5,10.9
2130-08-08 12:30,18.2,50.7,11.7
2130-08-08 13:00,18.7,54.3,10.8
2130-08-08 13:30,17.1,55.5,13.3
2130-08-08 14:00,19.6,54.4,14.3
2130-08-08 14:30,21.2,53.6,14.3
2130-08-08 15:00,20.4,50.3,12.4
2130-08-08 15:30,20.0,55.3,14.3
2130-08-08 16:00,20.8,51.3,10.1
2130-08-08 16:30,17.7,58.7,10.1
2130-08-08 17:00,18.6,56.7,14.2
2130-08-08 17:30,19.7,51.3,13.8
2130-08-08 18:00,20.5,50.2,12.3
2130-08-08 18:30,21.4,51.2,11.4
2130-08-08 19:00,17.8,51.7,13.1
2130-08-08 19:30,21.2,54.5,11.3
2130-08-08 20:00,22.0,50.0,14.6
2130-08-08 20:30,18.7,56.8,11.1
2130-08-08 21:00,19.9,51.2,11.0
2130-08-08 21:30,18.4,55.5,13.8
2130-08-08 22:00,21.5,54.2,13.1
2130-08-08 22:30,19.1,53.6,12.4
2130-08-08 23:00,18.2,53.3,14.6
2130-08-08 23:30,17.1,53.3,14.6
2130-08-09 00:00,18.5,53.0,10.9
2130-08-09 00:30,21.2,59.1,13.0
2130-08-09 01:00,19.3,52.3,14.8
2130-08-09 01:30,19.7,50.4,13.6
2130-08-09 02:00,19.5,53.1,10.0
2130-08-09 02:30,19.8,54.6,13.6
2130-08-09 03:00,18.7,52.8,11.4
2130-08-09 03:30,19.7,59.3,11.6
2130-08-09 04:00,18.3,56.7,13.0
2130-08-09 04:30,20.5,53.3,13.1
2130-08-09 05:00,20.8,52.1,13.2
2130-08-09 05:30,18.1,52.8,11.0
2130-08-09 06:00,20.9,51.8,13.3
2130-08-09 06:30,17.5,51.4,12.3
2130-08-09 07:00,20.7,53.1,10.6
2130-08-09 07:30,18.7,59.7,10.5
2130-08-09 08:00,17.9,54.4,14.1
2130-08-09 08:30,18.6,51.0,10.6
2130-08-09 09:00,17.6,55.1,12.5
2130-08-09 09:30,18.4,55.9,10.1
2130-08-09 10:00,18.7,56.4,13.4
2130-08-09 10:30,19.4,50.0,13.2
2130-08-09 11:00,20.4,55.8,14.2
2130-08-09 11:30,17.3,58.6,13.9
2130-08-09 12:00,21.3,56.0,10.1
2130-08-09 12:30,17.2,51.0,11.1
2130-08-09 13:00,19.5,58.4,11.6
2130-08-09 13:30,17.0,58.8,13.7
2130-08-09 14:00,20.2,55.4,13.5
2130-08-09 14:30,21.4,54.7,14.7
2130-08-09 15:00,20.3,58.2,10.1
2130-08-09 15:30,19.8,54.6,15.0
2130-08-09 16:00,21.3,50.0,13.9
2130-08-09 16:30,18.9,56.0,11.4
2130-08-09 17:00,21.8,56.2,13.0
2130-08-09 17:30,18.2,55.8,10.6
2130-08-09 18:00,21.3,51.0,12.0
2130-08-09 18:30,18.3,56.5,11.8
2130-08-09 19:00,17.8,56.4,13.5
2130-08-09 19:30,21.5,55.5,13.7
2130-08-09 20:00,18.1,50.6,12.4
2130-08-09 20:30,18.4,53.1,14.6
2130-08-09 21:00,18.7,55.5,12.2
2130-08-09 21:30,17.4,50.7,13.1
2130-08-09 22:00,19.7,51.4,11.3
2130-08-09 22:30,20.0,58.7,10.2
2130-08-09 23:00,20.0,50.3,12.3
2130-08-09 23:30,18.8,53.1,13.5
2130-08-10 00:00,19.2,50.9,12.8
2130-08-10 00:30,19.2,51.6,12.1
2130-08-10 01:00,20.9,56.5,14.8
2130-08-10 01:30,18.5,51.9,13.2
2130-08-10 02:00,19.2,50.4,11.0
2130-08-10 02:30,19.6,50.1,14.5
2130-08-10 03:00,18.5,57.6,11.0
2130-08-10 03:30,17.7,50.2,14.0
2130-08-10 04:00,18.4,50.7,13.2
2130-08-10 04:30,19.4,57.1,14.7
2130-08-10 05:00,17.5,51.7,12.0
2130-08-10 05:30,21.4,50.1,11.5
2130-08-10 06:00,21.5,50.1,10.0
2130-08-10 06:30,18.8,58.3,11.5
2130-08-10 07:00,17.4,59.3,12.8
2130-08-10 07:30,21.4,55.6,11.3
2130-08-10 08:00,19.5,57.1,14.0
2130-08-10 08:30,20.1,57.7,11.5
2130-08-10 09:00,18.2,50.4,14.9
2130-08-10 09:30,18.7,58.6,14.1
2130-08-10 10:00,18.7,59.1,12.3
2130-08-10 10:30,18.4,58.0,11.0
2130-08-10 11:00,19.2,58.2,14.4
2130-08-10 11:30,17.6,56.4,11.4
2130-08-10 12:00,21.5,57.8,11.7
2130-08-10 12:30,21.9,56.8,11.3
2130-08-10 13:00,20.8,57.2,11.0
2130-08-10 13:30,19.2,52.5,13.6
2130-08-10 14:00,20.9,55.4,13.7
2130-08-10 14:30,21.2,52.7,11.6
2130-08-10 15:00,19.7,56.0,13.2
2130-08-10 15:30,18.0,58.0,12.7
2130-08-10 16:00,17.2,52.7,10.8
2130-08-10 16:30,21.3,53.9,14.3
2130-08-10 17:00,20.5,58.4,12.0
2130-08-10 17:30,20.7,52.2,12.7
2130-08-10 18:00,21.0,52.8,12.7
2130-08-10 18:30,18.6,59.9,10.7
2130-08-10 19:00,19.1,58.7,10.2
2130-08-10 19:30,19.6,54.4,13.2
2130-08-10 20:00,19.4,59.1,13.5
2130-08-10 20:30,19.2,51.8,13.4
2130-08-10 21:00,18.7,57.8,11.3
2130-08-10 21:30,18.1,52.9,13.9
2130-08-10 22:00,21.0,53.9,13.3
2130-08-10 22:30,19.6,52.8,14.9
2130-08-10 23:00,18.3,58.6,11.6
2130-08-10 23:30,21.6,56.8,10.2
2130-08-11 00:00,19.6,58.8,12.3
2130-08-11 00:30,21.0,59.1,12.8
2130-08-11 01:00,21.5,51.5,10.4
2130-08-11 01:30,19.6,51.1,10.6
2130-08-11 02:00,21.5,54.8,12.2
2130-08-11 02:30,17.1,52.7,12.8
2130-08-11 03:00,19.7,58.0,11.7
2130-08-11 03:30,19.4,56.1,13.7
2130-08-11 04:00,21.6,58.6,14.9
2130-08-11 04:30,18.5,57.5,10.2
2130-08-11 05:00,17.4,58.7,14.2
2130-08-11 05:30,21.1,52.0,11.8
2130-08-11 06:00,20.5,58.1,10.8
2130-08-11 06:30,17.4,51.1,12.4
2130-08-11 07:00,19.3,58.7,11.7
2130-08-11 07:30,19.4,53.2,11.8
2130-08-11 08:00,21.0,59.4,11.5
2130-08-11 08:30,20.1,51.4,11.9
2130-08-11 09:00,21.0,52.4,10.7
2130-08-11 09:30,18.8,56.7,12.0
2130-08-11 10:00,20.0,55.1,14.6
2130-08-11 10:30,18.8,51.9,12.8
2130-08-11 11:00,21.1,56.3,12.6
2130-08-11 11:30,21.4,57.6,10.5
2130-08-11 12:00,20.8,56.9,14.4
2130-08-11 12:30,17.1,52.3,10.7
2130-08-11 13:00,21.0,52.6,14.6
2130-08-11 13:30,22.0,57.8,12.0
2130-08-11 14:00,20.5,59.1,10.7
2130-08-11 14:30,20.2,54.8,11.4
2130-08-11 15:00,19.1,59.7,12.4
2130-08-11 15:30,20.2,52.4,12.5
2130-08-11 16:00,17.6,55.9,13.9
2130-08-11 16:30,19.9,51.1,12.3
2130-08-11 17:00,17.2,50.1,11.3
2130-08-11 17:30,19.4,55.6,14.0
2130-08-11 18:00,18.1,55.1,12.5
2130-08-11 18:30,17.3,57.1,13.1
2130-08-11 19:00,20.5,58.6,11.8
2130-08-11 19:30,21.3,53.2,11.3
2130-08-11 20:00,20.3,57.8,12.8
2130-08-11 20:30,20.4,55.9,14.1
2130-08-11 21:00,19.8,59.0,13.8
2130-08-11 21:30,18.5,59.3,14.0
2130-08-11 22:00,17.9,53.1,13.7
2130-08-11 22:30,17.6,50.5,14.0
2130-08-11 23:00,21.1,54.7,14.8
2130-08-11 23:30,19.9,51.7,13.3
2130-08-12 00:00,18.1,54.1,14.4
2130-08-12 00:30,20.4,52.8,12.9
2130-08-12 01:00,21.0,51.2,12.0
2130-08-12 01:30,17.7,51.6,13.7
2130-08-12 02:00,18.8,55.1,15.0
2130-08-12 02:30,17.4,53.7,14.6
2130-08-12 03:00,21.5,55.2,14.0
2130-08-12 03:30,19.7,57.4,14.9
2130-08-12 04:00,17.5,55.1,11.0
2130-08-12 04:30,20.2,53.8,14.0
2130-08-12 05:00,18.4,56.4,13.3
2130-08-12 05:30,18.6,54.4,11.0
2130-08-12 06:00,19.1,58.0,11.9
2130-08-12 06:30,18.6,53.4,13.8
2130-08-12 07:00,21.4,57.9,11.8
2130-08-12 07:30,18.6,54.1,10.7
2130-08-12 08:00,18.1,59.0,13.9
2130-08-12 08:30,21.3,51.8,10.4
2130-08-12 09:00,17.7,53.9,12.8
2130-08-12 09:30,17.7,50.0,14.2
2130-08-12 10:00,18.0,58.0,14.9
2130-08-12 10:30,18.9,58.5,13.4
2130-08-12 11:00,21.6,52.7,14.9
2130-08-12 11:30,20.9,58.0,12.6
2130-08-12 12:00,18.9,54.9,10.3
2130-08-12 12:30,18.0,54.2,12.4
2130-08-12 13:00,21.6,56.6,13.1
2130-08-12 13:30,19.2,59.9,12.3
2130-08-12 14:00,20.2,53.3,12.8
2130-08-12 14:30,19.0,56.7,13.5
2130-08-12 15:00,21.9,53.9,13.8
2130-08-12 15:30,19.9,50.6,13.1
2130-08-12 16:00,21.5,53.1,14.4
2130-08-12 16:30,19.2,59.0,13.2
2130-08-12 17:00,20.5,58.9,10.6
2130-08-12 17:30,17.1,51.0,12.6
2130-08-12 18:00,17.5,55.0,13.3
2130-08-12 18:30,20.7,52.0,12.0
2130-08-12 19:00,19.1,51.3,13.8
2130-08-12 19:30,18.4,56.9,14.7
2130-08-12 20:00,21.4,57.9,11.2
2130-08-12 20:30,19.4,59.9,13.4
2130-08-12 21:00,19.4,51.9,10.9
2130-08-12 21:30,17.3,56.6,11.7
2130-08-12 22:00,21.1,59.7,13.9
2130-08-12 22:30,22.0,56.8,13.8
2130-08-12 23:00,21.7,51.9,11.7
2130-08-12 23:30,17.5,57.7,12.1
2130-08-13 00:00,19.9,52.6,14.2
2130-08-13 00:30,21.9,59.8,13.2
2130-08-13 01:00,17.5,53.6,10.9
2130-08-13 01:30,17.4,55.8,12.7
2130-08-13 02:00,20.9,57.5,14.3
2130-08-13 02:30,17.2,54.4,12.3
2130-08-13 03:00,18.8,53.5,10.6
2130-08-13 03:30,20.7,52.5,11.1
2130-08-13 04:00,20.1,58.0,14.9
2130-08-13 04:30,19.4,53.1,11.9
2130-08-13 05:00,20.0,53.6,10.4
2130-08-13 05:30,19.9,55.3,13.2
2130-08-13 06:00,18.0,53.3,11.4
2130-08-13 06:30,19.3,57.9,14.5
2130-08-13 07:00,20.8,57.5,12.2
2130-08-13 07:30,19.0,54.1,12.1
2130-08-13 08:00,18.8,56.6,11.0
2130-08-13 08:30,19.5,52.5,11.5
2130-08-13 09:00,19.2,52.8,11.4
2130-08-13 09:30,17.7,51.2,13.7
2130-08-13 10:00,20.4,51.8,11.1
2130-08-13 10:30,19.9,58.4,12.3
2130-08-13 11:00,18.2,58.1,14.2
2130-08-13 11:30,18.3,59.6,13.0
2130-08-13 12:00,17.2,51.2,12.0
2130-08-13 12:30,21.9,55.5,11.0
2130-08-13 13:00,17.1,54.5,10.8
2130-08-13 13:30,20.4,59.4,13.0
2130-08-13 14:00,18.9,58.2,14.2
2130-08-13 14:30,17.4,52.3,11.4
2130-08-13 15:00,17.7,58.4,14.6
2130-08-13 15:30,21.2,52.0,13.4
